,key_name,description,files,category
809,h12i,Diarrhea: other public health sector,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
810,h12i_1,Diarrhea: other public health sector,['IAIR7EFL.DTA'],Feature
811,h12i_2,Diarrhea: other public health sector,['IAIR7EFL.DTA'],Feature
812,h12i_3,Diarrhea: other public health sector,['IAIR7EFL.DTA'],Feature
813,h12i_4,Diarrhea: other public health sector,['IAIR7EFL.DTA'],Feature
814,h12i_5,Diarrhea: other public health sector,['IAIR7EFL.DTA'],Feature
815,h12i_6,Diarrhea: other public health sector,['IAIR7EFL.DTA'],Feature
872,h12r,Diarrhea: other private health,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
873,h12r_1,Diarrhea: other private health,['IAIR7EFL.DTA'],Feature
874,h12r_2,Diarrhea: other private health,['IAIR7EFL.DTA'],Feature
875,h12r_3,Diarrhea: other private health,['IAIR7EFL.DTA'],Feature
876,h12r_4,Diarrhea: other private health,['IAIR7EFL.DTA'],Feature
877,h12r_5,Diarrhea: other private health,['IAIR7EFL.DTA'],Feature
878,h12r_6,Diarrhea: other private health,['IAIR7EFL.DTA'],Feature
1054,h1_1,Has health card,['IAIR7EFL.DTA'],Feature
1055,h1_2,Has health card,['IAIR7EFL.DTA'],Feature
1056,h1_3,Has health card,['IAIR7EFL.DTA'],Feature
1057,h1_4,Has health card,['IAIR7EFL.DTA'],Feature
1058,h1_5,Has health card,['IAIR7EFL.DTA'],Feature
1059,h1_6,Has health card,['IAIR7EFL.DTA'],Feature
1060,h1a,Has health card and or other vaccination document,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
1061,h1a_1,Has health card and or other vaccination document,['IAIR7EFL.DTA'],Feature
1062,h1a_2,Has health card and or other vaccination document,['IAIR7EFL.DTA'],Feature
1063,h1a_3,Has health card and or other vaccination document,['IAIR7EFL.DTA'],Feature
1064,h1a_4,Has health card and or other vaccination document,['IAIR7EFL.DTA'],Feature
1065,h1a_5,Has health card and or other vaccination document,['IAIR7EFL.DTA'],Feature
1066,h1a_6,Has health card and or other vaccination document,['IAIR7EFL.DTA'],Feature
1278,h32r,Fever/cough: other private health,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
1279,h32r_1,Fever/cough: other private health,['IAIR7EFL.DTA'],Feature
1280,h32r_2,Fever/cough: other private health,['IAIR7EFL.DTA'],Feature
1281,h32r_3,Fever/cough: other private health,['IAIR7EFL.DTA'],Feature
1282,h32r_4,Fever/cough: other private health,['IAIR7EFL.DTA'],Feature
1283,h32r_5,Fever/cough: other private health,['IAIR7EFL.DTA'],Feature
1284,h32r_6,Fever/cough: other private health,['IAIR7EFL.DTA'],Feature
1754,h50,Received Hepatitis B at birth,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
1755,h50_1,Received Hepatitis B at birth,['IAIR7EFL.DTA'],Feature
1756,h50_2,Received Hepatitis B at birth,['IAIR7EFL.DTA'],Feature
1757,h50_3,Received Hepatitis B at birth,['IAIR7EFL.DTA'],Feature
1758,h50_4,Received Hepatitis B at birth,['IAIR7EFL.DTA'],Feature
1759,h50_5,Received Hepatitis B at birth,['IAIR7EFL.DTA'],Feature
1760,h50_6,Received Hepatitis B at birth,['IAIR7EFL.DTA'],Feature
1761,h50d,Hepatitis B at birth day,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
1762,h50d_1,Hepatitis B at birth day,['IAIR7EFL.DTA'],Feature
1763,h50d_2,Hepatitis B at birth day,['IAIR7EFL.DTA'],Feature
1764,h50d_3,Hepatitis B at birth day,['IAIR7EFL.DTA'],Feature
1765,h50d_4,Hepatitis B at birth day,['IAIR7EFL.DTA'],Feature
1766,h50d_5,Hepatitis B at birth day,['IAIR7EFL.DTA'],Feature
1767,h50d_6,Hepatitis B at birth day,['IAIR7EFL.DTA'],Feature
1768,h50m,Hepatitis B at birth month,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
1769,h50m_1,Hepatitis B at birth month,['IAIR7EFL.DTA'],Feature
1770,h50m_2,Hepatitis B at birth month,['IAIR7EFL.DTA'],Feature
1771,h50m_3,Hepatitis B at birth month,['IAIR7EFL.DTA'],Feature
1772,h50m_4,Hepatitis B at birth month,['IAIR7EFL.DTA'],Feature
1773,h50m_5,Hepatitis B at birth month,['IAIR7EFL.DTA'],Feature
1774,h50m_6,Hepatitis B at birth month,['IAIR7EFL.DTA'],Feature
1775,h50y,Hepatitis B at birth year,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
1776,h50y_1,Hepatitis B at birth year,['IAIR7EFL.DTA'],Feature
1777,h50y_2,Hepatitis B at birth year,['IAIR7EFL.DTA'],Feature
1778,h50y_3,Hepatitis B at birth year,['IAIR7EFL.DTA'],Feature
1779,h50y_4,Hepatitis B at birth year,['IAIR7EFL.DTA'],Feature
1780,h50y_5,Hepatitis B at birth year,['IAIR7EFL.DTA'],Feature
1781,h50y_6,Hepatitis B at birth year,['IAIR7EFL.DTA'],Feature
2446,ha0_01,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
2447,ha0_02,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
2448,ha0_03,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
2449,ha0_04,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
2450,ha0_05,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
2451,ha0_06,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
2452,ha0_07,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
2453,ha0_08,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
2454,ha0_09,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
2455,ha0_10,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
2456,ha0_11,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
2457,ha0_12,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
2458,ha0_13,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
2459,ha0_14,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
2460,ha0_15,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
2461,ha11_01,Weight/Height standard deviation (DHS),['IAHR7EFL.DTA'],Target Feature
2462,ha11_02,Weight/Height standard deviation (DHS),['IAHR7EFL.DTA'],Target Feature
2463,ha11_03,Weight/Height standard deviation (DHS),['IAHR7EFL.DTA'],Target Feature
2464,ha11_04,Weight/Height standard deviation (DHS),['IAHR7EFL.DTA'],Target Feature
2465,ha11_05,Weight/Height standard deviation (DHS),['IAHR7EFL.DTA'],Target Feature
2466,ha11_06,Weight/Height standard deviation (DHS),['IAHR7EFL.DTA'],Target Feature
2467,ha11_07,Weight/Height standard deviation (DHS),['IAHR7EFL.DTA'],Target Feature
2468,ha11_08,Weight/Height standard deviation (DHS),['IAHR7EFL.DTA'],Target Feature
2469,ha11_09,Weight/Height standard deviation (DHS),['IAHR7EFL.DTA'],Target Feature
2470,ha11_10,Weight/Height standard deviation (DHS),['IAHR7EFL.DTA'],Target Feature
2471,ha11_11,Weight/Height standard deviation (DHS),['IAHR7EFL.DTA'],Target Feature
2472,ha11_12,Weight/Height standard deviation (DHS),['IAHR7EFL.DTA'],Target Feature
2473,ha11_13,Weight/Height standard deviation (DHS),['IAHR7EFL.DTA'],Target Feature
2474,ha11_14,Weight/Height standard deviation (DHS),['IAHR7EFL.DTA'],Target Feature
2475,ha11_15,Weight/Height standard deviation (DHS),['IAHR7EFL.DTA'],Target Feature
2476,ha12_01,Weight/Height percent ref. median (DHS),['IAHR7EFL.DTA'],Target Feature
2477,ha12_02,Weight/Height percent ref. median (DHS),['IAHR7EFL.DTA'],Target Feature
2478,ha12_03,Weight/Height percent ref. median (DHS),['IAHR7EFL.DTA'],Target Feature
2479,ha12_04,Weight/Height percent ref. median (DHS),['IAHR7EFL.DTA'],Target Feature
2480,ha12_05,Weight/Height percent ref. median (DHS),['IAHR7EFL.DTA'],Target Feature
2481,ha12_06,Weight/Height percent ref. median (DHS),['IAHR7EFL.DTA'],Target Feature
2482,ha12_07,Weight/Height percent ref. median (DHS),['IAHR7EFL.DTA'],Target Feature
2483,ha12_08,Weight/Height percent ref. median (DHS),['IAHR7EFL.DTA'],Target Feature
2484,ha12_09,Weight/Height percent ref. median (DHS),['IAHR7EFL.DTA'],Target Feature
2485,ha12_10,Weight/Height percent ref. median (DHS),['IAHR7EFL.DTA'],Target Feature
2486,ha12_11,Weight/Height percent ref. median (DHS),['IAHR7EFL.DTA'],Target Feature
2487,ha12_12,Weight/Height percent ref. median (DHS),['IAHR7EFL.DTA'],Target Feature
2488,ha12_13,Weight/Height percent ref. median (DHS),['IAHR7EFL.DTA'],Target Feature
2489,ha12_14,Weight/Height percent ref. median (DHS),['IAHR7EFL.DTA'],Target Feature
2490,ha12_15,Weight/Height percent ref. median (DHS),['IAHR7EFL.DTA'],Target Feature
2491,ha12a_01,Weight/Height percent ref. median (Fog),['IAHR7EFL.DTA'],Target Feature
2492,ha12a_02,Weight/Height percent ref. median (Fog),['IAHR7EFL.DTA'],Target Feature
2493,ha12a_03,Weight/Height percent ref. median (Fog),['IAHR7EFL.DTA'],Target Feature
2494,ha12a_04,Weight/Height percent ref. median (Fog),['IAHR7EFL.DTA'],Target Feature
2495,ha12a_05,Weight/Height percent ref. median (Fog),['IAHR7EFL.DTA'],Target Feature
2496,ha12a_06,Weight/Height percent ref. median (Fog),['IAHR7EFL.DTA'],Target Feature
2497,ha12a_07,Weight/Height percent ref. median (Fog),['IAHR7EFL.DTA'],Target Feature
2498,ha12a_08,Weight/Height percent ref. median (Fog),['IAHR7EFL.DTA'],Target Feature
2499,ha12a_09,Weight/Height percent ref. median (Fog),['IAHR7EFL.DTA'],Target Feature
2500,ha12a_10,Weight/Height percent ref. median (Fog),['IAHR7EFL.DTA'],Target Feature
2501,ha12a_11,Weight/Height percent ref. median (Fog),['IAHR7EFL.DTA'],Target Feature
2502,ha12a_12,Weight/Height percent ref. median (Fog),['IAHR7EFL.DTA'],Target Feature
2503,ha12a_13,Weight/Height percent ref. median (Fog),['IAHR7EFL.DTA'],Target Feature
2504,ha12a_14,Weight/Height percent ref. median (Fog),['IAHR7EFL.DTA'],Target Feature
2505,ha12a_15,Weight/Height percent ref. median (Fog),['IAHR7EFL.DTA'],Target Feature
2506,ha12b_01,Weight/Height percent ref. median (WHO),['IAHR7EFL.DTA'],Target Feature
2507,ha12b_02,Weight/Height percent ref. median (WHO),['IAHR7EFL.DTA'],Target Feature
2508,ha12b_03,Weight/Height percent ref. median (WHO),['IAHR7EFL.DTA'],Target Feature
2509,ha12b_04,Weight/Height percent ref. median (WHO),['IAHR7EFL.DTA'],Target Feature
2510,ha12b_05,Weight/Height percent ref. median (WHO),['IAHR7EFL.DTA'],Target Feature
2511,ha12b_06,Weight/Height percent ref. median (WHO),['IAHR7EFL.DTA'],Target Feature
2512,ha12b_07,Weight/Height percent ref. median (WHO),['IAHR7EFL.DTA'],Target Feature
2513,ha12b_08,Weight/Height percent ref. median (WHO),['IAHR7EFL.DTA'],Target Feature
2514,ha12b_09,Weight/Height percent ref. median (WHO),['IAHR7EFL.DTA'],Target Feature
2515,ha12b_10,Weight/Height percent ref. median (WHO),['IAHR7EFL.DTA'],Target Feature
2516,ha12b_11,Weight/Height percent ref. median (WHO),['IAHR7EFL.DTA'],Target Feature
2517,ha12b_12,Weight/Height percent ref. median (WHO),['IAHR7EFL.DTA'],Target Feature
2518,ha12b_13,Weight/Height percent ref. median (WHO),['IAHR7EFL.DTA'],Target Feature
2519,ha12b_14,Weight/Height percent ref. median (WHO),['IAHR7EFL.DTA'],Target Feature
2520,ha12b_15,Weight/Height percent ref. median (WHO),['IAHR7EFL.DTA'],Target Feature
2521,ha13_01,Result of measurement - height/weight,['IAHR7EFL.DTA'],Target Feature
2522,ha13_02,Result of measurement - height/weight,['IAHR7EFL.DTA'],Target Feature
2523,ha13_03,Result of measurement - height/weight,['IAHR7EFL.DTA'],Target Feature
2524,ha13_04,Result of measurement - height/weight,['IAHR7EFL.DTA'],Target Feature
2525,ha13_05,Result of measurement - height/weight,['IAHR7EFL.DTA'],Target Feature
2526,ha13_06,Result of measurement - height/weight,['IAHR7EFL.DTA'],Target Feature
2527,ha13_07,Result of measurement - height/weight,['IAHR7EFL.DTA'],Target Feature
2528,ha13_08,Result of measurement - height/weight,['IAHR7EFL.DTA'],Target Feature
2529,ha13_09,Result of measurement - height/weight,['IAHR7EFL.DTA'],Target Feature
2530,ha13_10,Result of measurement - height/weight,['IAHR7EFL.DTA'],Target Feature
2531,ha13_11,Result of measurement - height/weight,['IAHR7EFL.DTA'],Target Feature
2532,ha13_12,Result of measurement - height/weight,['IAHR7EFL.DTA'],Target Feature
2533,ha13_13,Result of measurement - height/weight,['IAHR7EFL.DTA'],Target Feature
2534,ha13_14,Result of measurement - height/weight,['IAHR7EFL.DTA'],Target Feature
2535,ha13_15,Result of measurement - height/weight,['IAHR7EFL.DTA'],Target Feature
2566,ha2_01,Woman's weight in kilograms (1 decimal),['IAHR7EFL.DTA'],Target Feature
2567,ha2_02,Woman's weight in kilograms (1 decimal),['IAHR7EFL.DTA'],Target Feature
2568,ha2_03,Woman's weight in kilograms (1 decimal),['IAHR7EFL.DTA'],Target Feature
2569,ha2_04,Woman's weight in kilograms (1 decimal),['IAHR7EFL.DTA'],Target Feature
2570,ha2_05,Woman's weight in kilograms (1 decimal),['IAHR7EFL.DTA'],Target Feature
2571,ha2_06,Woman's weight in kilograms (1 decimal),['IAHR7EFL.DTA'],Target Feature
2572,ha2_07,Woman's weight in kilograms (1 decimal),['IAHR7EFL.DTA'],Target Feature
2573,ha2_08,Woman's weight in kilograms (1 decimal),['IAHR7EFL.DTA'],Target Feature
2574,ha2_09,Woman's weight in kilograms (1 decimal),['IAHR7EFL.DTA'],Target Feature
2575,ha2_10,Woman's weight in kilograms (1 decimal),['IAHR7EFL.DTA'],Target Feature
2576,ha2_11,Woman's weight in kilograms (1 decimal),['IAHR7EFL.DTA'],Target Feature
2577,ha2_12,Woman's weight in kilograms (1 decimal),['IAHR7EFL.DTA'],Target Feature
2578,ha2_13,Woman's weight in kilograms (1 decimal),['IAHR7EFL.DTA'],Target Feature
2579,ha2_14,Woman's weight in kilograms (1 decimal),['IAHR7EFL.DTA'],Target Feature
2580,ha2_15,Woman's weight in kilograms (1 decimal),['IAHR7EFL.DTA'],Target Feature
2581,ha32_01,Date of birth (CMC),['IAHR7EFL.DTA'],Feature
2582,ha32_02,Date of birth (CMC),['IAHR7EFL.DTA'],Feature
2583,ha32_03,Date of birth (CMC),['IAHR7EFL.DTA'],Feature
2584,ha32_04,Date of birth (CMC),['IAHR7EFL.DTA'],Feature
2585,ha32_05,Date of birth (CMC),['IAHR7EFL.DTA'],Feature
2586,ha32_06,Date of birth (CMC),['IAHR7EFL.DTA'],Feature
2587,ha32_07,Date of birth (CMC),['IAHR7EFL.DTA'],Feature
2588,ha32_08,Date of birth (CMC),['IAHR7EFL.DTA'],Feature
2589,ha32_09,Date of birth (CMC),['IAHR7EFL.DTA'],Feature
2590,ha32_10,Date of birth (CMC),['IAHR7EFL.DTA'],Feature
2591,ha32_11,Date of birth (CMC),['IAHR7EFL.DTA'],Feature
2592,ha32_12,Date of birth (CMC),['IAHR7EFL.DTA'],Feature
2593,ha32_13,Date of birth (CMC),['IAHR7EFL.DTA'],Feature
2594,ha32_14,Date of birth (CMC),['IAHR7EFL.DTA'],Feature
2595,ha32_15,Date of birth (CMC),['IAHR7EFL.DTA'],Feature
2626,ha3_01,Woman's height in centimeters (1 decimal),['IAHR7EFL.DTA'],Target Feature
2627,ha3_02,Woman's height in centimeters (1 decimal),['IAHR7EFL.DTA'],Target Feature
2628,ha3_03,Woman's height in centimeters (1 decimal),['IAHR7EFL.DTA'],Target Feature
2629,ha3_04,Woman's height in centimeters (1 decimal),['IAHR7EFL.DTA'],Target Feature
2630,ha3_05,Woman's height in centimeters (1 decimal),['IAHR7EFL.DTA'],Target Feature
2631,ha3_06,Woman's height in centimeters (1 decimal),['IAHR7EFL.DTA'],Target Feature
2632,ha3_07,Woman's height in centimeters (1 decimal),['IAHR7EFL.DTA'],Target Feature
2633,ha3_08,Woman's height in centimeters (1 decimal),['IAHR7EFL.DTA'],Target Feature
2634,ha3_09,Woman's height in centimeters (1 decimal),['IAHR7EFL.DTA'],Target Feature
2635,ha3_10,Woman's height in centimeters (1 decimal),['IAHR7EFL.DTA'],Target Feature
2636,ha3_11,Woman's height in centimeters (1 decimal),['IAHR7EFL.DTA'],Target Feature
2637,ha3_12,Woman's height in centimeters (1 decimal),['IAHR7EFL.DTA'],Target Feature
2638,ha3_13,Woman's height in centimeters (1 decimal),['IAHR7EFL.DTA'],Target Feature
2639,ha3_14,Woman's height in centimeters (1 decimal),['IAHR7EFL.DTA'],Target Feature
2640,ha3_15,Woman's height in centimeters (1 decimal),['IAHR7EFL.DTA'],Target Feature
2671,ha4_01,Height/Age percentile,['IAHR7EFL.DTA'],Target Feature
2672,ha4_02,Height/Age percentile,['IAHR7EFL.DTA'],Target Feature
2673,ha4_03,Height/Age percentile,['IAHR7EFL.DTA'],Target Feature
2674,ha4_04,Height/Age percentile,['IAHR7EFL.DTA'],Target Feature
2675,ha4_05,Height/Age percentile,['IAHR7EFL.DTA'],Target Feature
2676,ha4_06,Height/Age percentile,['IAHR7EFL.DTA'],Target Feature
2677,ha4_07,Height/Age percentile,['IAHR7EFL.DTA'],Target Feature
2678,ha4_08,Height/Age percentile,['IAHR7EFL.DTA'],Target Feature
2679,ha4_09,Height/Age percentile,['IAHR7EFL.DTA'],Target Feature
2680,ha4_10,Height/Age percentile,['IAHR7EFL.DTA'],Target Feature
2681,ha4_11,Height/Age percentile,['IAHR7EFL.DTA'],Target Feature
2682,ha4_12,Height/Age percentile,['IAHR7EFL.DTA'],Target Feature
2683,ha4_13,Height/Age percentile,['IAHR7EFL.DTA'],Target Feature
2684,ha4_14,Height/Age percentile,['IAHR7EFL.DTA'],Target Feature
2685,ha4_15,Height/Age percentile,['IAHR7EFL.DTA'],Target Feature
2791,ha57_01,Anemia level,['IAHR7EFL.DTA'],Target Feature
2792,ha57_02,Anemia level,['IAHR7EFL.DTA'],Target Feature
2793,ha57_03,Anemia level,['IAHR7EFL.DTA'],Target Feature
2794,ha57_04,Anemia level,['IAHR7EFL.DTA'],Target Feature
2795,ha57_05,Anemia level,['IAHR7EFL.DTA'],Target Feature
2796,ha57_06,Anemia level,['IAHR7EFL.DTA'],Target Feature
2797,ha57_07,Anemia level,['IAHR7EFL.DTA'],Target Feature
2798,ha57_08,Anemia level,['IAHR7EFL.DTA'],Target Feature
2799,ha57_09,Anemia level,['IAHR7EFL.DTA'],Target Feature
2800,ha57_10,Anemia level,['IAHR7EFL.DTA'],Target Feature
2801,ha57_11,Anemia level,['IAHR7EFL.DTA'],Target Feature
2802,ha57_12,Anemia level,['IAHR7EFL.DTA'],Target Feature
2803,ha57_13,Anemia level,['IAHR7EFL.DTA'],Target Feature
2804,ha57_14,Anemia level,['IAHR7EFL.DTA'],Target Feature
2805,ha57_15,Anemia level,['IAHR7EFL.DTA'],Target Feature
2806,ha58_01,NA - Agrees to referral - anemia,['IAHR7EFL.DTA'],Target Feature
2807,ha58_02,NA - Agrees to referral - anemia,['IAHR7EFL.DTA'],Target Feature
2808,ha58_03,NA - Agrees to referral - anemia,['IAHR7EFL.DTA'],Target Feature
2809,ha58_04,NA - Agrees to referral - anemia,['IAHR7EFL.DTA'],Target Feature
2810,ha58_05,NA - Agrees to referral - anemia,['IAHR7EFL.DTA'],Target Feature
2811,ha58_06,NA - Agrees to referral - anemia,['IAHR7EFL.DTA'],Target Feature
2812,ha58_07,NA - Agrees to referral - anemia,['IAHR7EFL.DTA'],Target Feature
2813,ha58_08,NA - Agrees to referral - anemia,['IAHR7EFL.DTA'],Target Feature
2814,ha58_09,NA - Agrees to referral - anemia,['IAHR7EFL.DTA'],Target Feature
2815,ha58_10,NA - Agrees to referral - anemia,['IAHR7EFL.DTA'],Target Feature
2816,ha58_11,NA - Agrees to referral - anemia,['IAHR7EFL.DTA'],Target Feature
2817,ha58_12,NA - Agrees to referral - anemia,['IAHR7EFL.DTA'],Target Feature
2818,ha58_13,NA - Agrees to referral - anemia,['IAHR7EFL.DTA'],Target Feature
2819,ha58_14,NA - Agrees to referral - anemia,['IAHR7EFL.DTA'],Target Feature
2820,ha58_15,NA - Agrees to referral - anemia,['IAHR7EFL.DTA'],Target Feature
2821,ha5_01,Height/Age standard deviation,['IAHR7EFL.DTA'],Target Feature
2822,ha5_02,Height/Age standard deviation,['IAHR7EFL.DTA'],Target Feature
2823,ha5_03,Height/Age standard deviation,['IAHR7EFL.DTA'],Target Feature
2824,ha5_04,Height/Age standard deviation,['IAHR7EFL.DTA'],Target Feature
2825,ha5_05,Height/Age standard deviation,['IAHR7EFL.DTA'],Target Feature
2826,ha5_06,Height/Age standard deviation,['IAHR7EFL.DTA'],Target Feature
2827,ha5_07,Height/Age standard deviation,['IAHR7EFL.DTA'],Target Feature
2828,ha5_08,Height/Age standard deviation,['IAHR7EFL.DTA'],Target Feature
2829,ha5_09,Height/Age standard deviation,['IAHR7EFL.DTA'],Target Feature
2830,ha5_10,Height/Age standard deviation,['IAHR7EFL.DTA'],Target Feature
2831,ha5_11,Height/Age standard deviation,['IAHR7EFL.DTA'],Target Feature
2832,ha5_12,Height/Age standard deviation,['IAHR7EFL.DTA'],Target Feature
2833,ha5_13,Height/Age standard deviation,['IAHR7EFL.DTA'],Target Feature
2834,ha5_14,Height/Age standard deviation,['IAHR7EFL.DTA'],Target Feature
2835,ha5_15,Height/Age standard deviation,['IAHR7EFL.DTA'],Target Feature
2971,ha69_01,NA - HIV weight (6 decimals),['IAHR7EFL.DTA'],Target Feature
2972,ha69_02,NA - HIV weight (6 decimals),['IAHR7EFL.DTA'],Target Feature
2973,ha69_03,NA - HIV weight (6 decimals),['IAHR7EFL.DTA'],Target Feature
2974,ha69_04,NA - HIV weight (6 decimals),['IAHR7EFL.DTA'],Target Feature
2975,ha69_05,NA - HIV weight (6 decimals),['IAHR7EFL.DTA'],Target Feature
2976,ha69_06,NA - HIV weight (6 decimals),['IAHR7EFL.DTA'],Target Feature
2977,ha69_07,NA - HIV weight (6 decimals),['IAHR7EFL.DTA'],Target Feature
2978,ha69_08,NA - HIV weight (6 decimals),['IAHR7EFL.DTA'],Target Feature
2979,ha69_09,NA - HIV weight (6 decimals),['IAHR7EFL.DTA'],Target Feature
2980,ha69_10,NA - HIV weight (6 decimals),['IAHR7EFL.DTA'],Target Feature
2981,ha69_11,NA - HIV weight (6 decimals),['IAHR7EFL.DTA'],Target Feature
2982,ha69_12,NA - HIV weight (6 decimals),['IAHR7EFL.DTA'],Target Feature
2983,ha69_13,NA - HIV weight (6 decimals),['IAHR7EFL.DTA'],Target Feature
2984,ha69_14,NA - HIV weight (6 decimals),['IAHR7EFL.DTA'],Target Feature
2985,ha69_15,NA - HIV weight (6 decimals),['IAHR7EFL.DTA'],Target Feature
2986,ha6_01,Height/Age percent ref. median,['IAHR7EFL.DTA'],Target Feature
2987,ha6_02,Height/Age percent ref. median,['IAHR7EFL.DTA'],Target Feature
2988,ha6_03,Height/Age percent ref. median,['IAHR7EFL.DTA'],Target Feature
2989,ha6_04,Height/Age percent ref. median,['IAHR7EFL.DTA'],Target Feature
2990,ha6_05,Height/Age percent ref. median,['IAHR7EFL.DTA'],Target Feature
2991,ha6_06,Height/Age percent ref. median,['IAHR7EFL.DTA'],Target Feature
2992,ha6_07,Height/Age percent ref. median,['IAHR7EFL.DTA'],Target Feature
2993,ha6_08,Height/Age percent ref. median,['IAHR7EFL.DTA'],Target Feature
2994,ha6_09,Height/Age percent ref. median,['IAHR7EFL.DTA'],Target Feature
2995,ha6_10,Height/Age percent ref. median,['IAHR7EFL.DTA'],Target Feature
2996,ha6_11,Height/Age percent ref. median,['IAHR7EFL.DTA'],Target Feature
2997,ha6_12,Height/Age percent ref. median,['IAHR7EFL.DTA'],Target Feature
2998,ha6_13,Height/Age percent ref. median,['IAHR7EFL.DTA'],Target Feature
2999,ha6_14,Height/Age percent ref. median,['IAHR7EFL.DTA'],Target Feature
3000,ha6_15,Height/Age percent ref. median,['IAHR7EFL.DTA'],Target Feature
3016,hb0_01,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
3017,hb0_02,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
3018,hb0_03,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
3019,hb0_04,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
3020,hb0_05,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
3021,hb0_06,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
3022,hb0_07,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
3023,hb0_08,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
3024,hb0_09,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
3025,hb0_10,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
3026,hb0_11,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
3027,hb0_12,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
3028,hb0_13,Index to Household Schedule,['IAHR7EFL.DTA'],Primary Key
